PROPERTY_TYPE,ROOM_TYPE,ACCOMODATES,MONTH_YEAR,ACTIVE_LISTINGS_RATE,MIN_PRICE,MAX_PRICE,MEDIAN_PRICE,AVG_PRICE,DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATINGS,PER_CHANGE_ACTIVE_LISTINGS,PER_CHANGE_INACTIVE_LISTINGS,TOTAL_STAYS,AVG_ESTIMATED_REVENUE_PER_ACTIVE_LISTING
Serviced apartment,Hotel room,2,2020-06-01,100.000000,85,999,183.5,268.470588,10,10.000000,87.600000,-10.526300,,265,3892.647059
Serviced apartment,Hotel room,2,2020-07-01,100.000000,85,999,184,236.928571,10,20.000000,88.083333,-17.647100,,106,1296.214286
Serviced apartment,Hotel room,3,2020-05-01,100.000000,105,259,183.5,182.750000,3,0.000000,89.750000,,,68,3661.000000
Serviced apartment,Hotel room,3,2020-06-01,100.000000,106,259,184,183.250000,3,0.000000,89.750000,0.000000,,46,2221.000000
Serviced apartment,Hotel room,3,2020-07-01,100.000000,105,258,184,182.750000,3,0.000000,89.750000,0.000000,,18,964.500000
Serviced apartment,Hotel room,4,2020-05-01,100.000000,130,1000,325,355.315789,13,23.076900,91.437500,,,196,4525.368421
Serviced apartment,Hotel room,4,2020-06-01,100.000000,99,1000,325,380.785714,11,27.272700,92.363636,-26.315800,,221,6810.428571
Serviced apartment,Hotel room,4,2020-07-01,100.000000,99,999,354.5,444.000000,8,37.500000,93.000000,-28.571400,,135,7012.900000
Serviced apartment,Hotel room,5,2020-05-01,100.000000,201,1000,304.5,383.900000,5,0.000000,92.285714,,,87,3351.600000
Serviced apartment,Hotel room,5,2020-06-01,100.000000,200,999,304.5,383.800000,5,0.000000,92.285714,0.000000,,85,3335.500000
Serviced apartment,Hotel room,5,2020-07-01,100.000000,200,999,354,412.571429,4,0.000000,93.000000,-30.000000,,44,2623.428571
Serviced apartment,Hotel room,6,2020-05-01,100.000000,124,398,246,225.555556,2,0.000000,88.777778,,,158,3974.222222
Serviced apartment,Hotel room,6,2020-06-01,100.000000,124,398,217.5,221.500000,2,0.000000,88.125000,-11.111100,,134,3428.500000
Serviced apartment,Hotel room,6,2020-07-01,100.000000,125,256,186.5,177.800000,1,0.000000,88.600000,-37.500000,,103,3483.000000
Serviced apartment,Hotel room,7,2020-05-01,100.000000,220,1000,652.5,508.333333,3,0.000000,93.666667,,,51,4850.000000
Serviced apartment,Hotel room,7,2020-06-01,100.000000,220,999,652,508.000000,3,0.000000,93.666667,0.000000,,61,5583.000000
Serviced apartment,Hotel room,7,2020-07-01,100.000000,305,999,652,652.000000,2,0.000000,93.500000,-33.333300,,29,4769.500000
Serviced apartment,Hotel room,8,2020-05-01,100.000000,1600,1600,1600,1600.000000,1,0.000000,,,,0,0.000000
Serviced apartment,Hotel room,8,2020-06-01,100.000000,1600,1600,1600,1600.000000,1,0.000000,,0.000000,,0,0.000000
Serviced apartment,Private room,1,2020-05-01,100.000000,51,201,85,97.200000,4,0.000000,,,,63,851.800000
Serviced apartment,Private room,1,2020-06-01,100.000000,50,200,74.5,85.700000,5,0.000000,92.200000,100.000000,,63,423.000000
Serviced apartment,Private room,1,2020-07-01,100.000000,50,200,78,101.500000,4,0.000000,,-60.000000,,33,458.000000
Serviced apartment,Private room,2,2020-05-01,100.000000,70,475,147.5,195.240000,16,6.250000,75.857143,,,267,1341.240000
Serviced apartment,Private room,2,2020-06-01,100.000000,70,475,147.5,189.600000,20,5.000000,82.250000,20.000000,,263,1133.433333
Serviced apartment,Private room,2,2020-07-01,100.000000,70,475,150,197.423077,17,5.882400,83.300000,-13.333300,,176,889.807692
Serviced apartment,Private room,4,2020-05-01,100.000000,315,424,382.5,360.000000,2,0.000000,,,,2,282.666667
Serviced apartment,Private room,4,2020-06-01,100.000000,200,423,328.5,320.000000,3,0.000000,60.000000,33.333300,,16,911.500000
Serviced apartment,Private room,4,2020-07-01,100.000000,200,889,383.5,451.833333,4,0.000000,60.000000,50.000000,,45,3744.500000
Serviced apartment,Private room,6,2020-05-01,100.000000,285,850,650,528.333333,3,0.000000,89.000000,,,45,6301.666667
Serviced apartment,Private room,6,2020-06-01,100.000000,285,850,650,528.333333,3,0.000000,89.000000,0.000000,,62,7916.666667
Serviced apartment,Private room,6,2020-07-01,100.000000,285,849,649,527.666667,3,0.000000,89.000000,0.000000,,62,7906.000000
Serviced apartment,Shared room,1,2020-05-01,100.000000,60,60,60,60.000000,1,0.000000,,,,0,0.000000
Serviced apartment,Shared room,1,2020-06-01,100.000000,59,59,59,59.000000,1,0.000000,,0.000000,,0,0.000000
Serviced apartment,Shared room,2,2020-05-01,100.000000,75,75,75,75.000000,1,0.000000,,,,0,0.000000
Serviced apartment,Shared room,2,2020-06-01,100.000000,74,74,74,74.000000,1,0.000000,,0.000000,,0,0.000000
Shared room in apartment,Shared room,1,2020-07-01,100.000000,20,522,35,56.973684,37,5.405400,91.823529,,,681,682.421053
Shared room in apartment,Shared room,1,2020-08-01,100.000000,15,1000,38,58.819328,215,2.325600,90.716216,526.315800,,4672,1011.042017
Shared room in apartment,Shared room,1,2020-09-01,100.000000,15,1000,36.5,56.869732,233,3.004300,90.941176,9.663900,,5316,1011.026820
Shared room in apartment,Shared room,1,2020-10-01,100.000000,15,1000,36.5,57.098039,226,1.327400,91.135802,-2.298900,,5486,1057.933333
Shared room in apartment,Shared room,1,2020-11-01,100.000000,15,1000,36,57.110236,225,1.333300,91.121951,-0.392200,,5412,1042.397638
Shared room in apartment,Shared room,1,2020-12-01,100.000000,15,1000,38,57.514056,223,0.896900,90.822785,-1.968500,,5579,1127.457831
Shared room in apartment,Shared room,1,2021-01-01,100.000000,15,1000,38,57.576613,222,1.351400,90.628205,-0.401600,,5640,1159.899194
Shared room in apartment,Shared room,1,2021-02-01,100.000000,15,1000,38,56.794355,223,1.345300,90.683544,0.000000,,5406,1068.750000
Shared room in apartment,Shared room,1,2021-03-01,100.000000,15,1000,38,57.410788,220,1.363600,90.740260,-2.822600,,5202,1040.336100
Shared room in apartment,Shared room,1,2021-04-01,99.576300,15,1000,38,57.893617,212,0.943400,90.600000,-2.489600,,5316,1112.697872
Shared room in apartment,Shared room,2,2020-07-01,100.000000,40,215,97,100.900000,10,0.000000,90.000000,,,182,1409.000000
Shared room in apartment,Shared room,2,2020-08-01,100.000000,19,215,65,71.405063,76,1.315800,84.880000,690.000000,,1433,1099.354430
Shared room in apartment,Shared room,2,2020-09-01,100.000000,19,215,65,70.022727,84,1.190500,85.076923,11.392400,,1611,1130.250000
Shared room in apartment,Shared room,2,2020-10-01,100.000000,19,215,65,69.579545,84,1.190500,85.583333,0.000000,,1794,1244.465909
Shared room in apartment,Shared room,2,2020-11-01,100.000000,19,215,65,70.126437,83,1.204800,86.160000,-1.136400,,1645,1145.482759
Shared room in apartment,Shared room,2,2020-12-01,100.000000,19,215,65,69.647727,82,0.000000,86.040000,1.149400,,1688,1178.590909
Shared room in apartment,Shared room,2,2021-01-01,100.000000,19,215,64.5,69.617978,83,0.000000,86.576923,1.136400,,1811,1293.921348
Shared room in apartment,Shared room,2,2021-02-01,98.850600,19,350,65,76.011628,81,0.000000,88.000000,-3.370800,,1603,1113.116279
Shared room in apartment,Shared room,2,2021-03-01,98.863600,19,350,66.5,76.034483,83,0.000000,88.250000,1.162800,0.000000,1685,1234.494253
Shared room in apartment,Shared room,2,2021-04-01,97.647100,19,350,68.5,77.783133,81,0.000000,87.590909,-4.597700,100.000000,1507,1115.072289
Shared room in apartment,Shared room,3,2020-07-01,100.000000,5,5,5,5.000000,1,0.000000,,,,30,150.000000
Shared room in apartment,Shared room,3,2020-08-01,100.000000,19,50,25,31.500000,4,0.000000,82.666667,500.000000,,63,365.166667
Shared room in apartment,Shared room,3,2020-09-01,100.000000,5,50,21,27.833333,4,0.000000,82.666667,0.000000,,122,632.000000
Shared room in apartment,Shared room,3,2020-10-01,100.000000,5,50,28.5,28.714286,5,0.000000,82.666667,16.666700,,129,463.142857
Shared room in apartment,Shared room,3,2020-11-01,100.000000,5,50,28.5,29.625000,6,0.000000,82.666667,14.285700,,127,441.500000
Shared room in apartment,Shared room,3,2020-12-01,100.000000,5,50,27.5,28.571429,5,0.000000,82.666667,-12.500000,,177,659.714286
Shared room in apartment,Shared room,3,2021-01-01,100.000000,5,50,27,28.428571,5,0.000000,82.666667,0.000000,,123,428.571429
Shared room in apartment,Shared room,3,2021-02-01,100.000000,5,50,27,28.428571,5,0.000000,82.666667,0.000000,,115,398.285714
Shared room in apartment,Shared room,3,2021-03-01,100.000000,5,50,27,28.428571,5,0.000000,82.666667,0.000000,,98,348.857143
Shared room in apartment,Shared room,3,2021-04-01,100.000000,5,50,27.5,28.571429,5,0.000000,82.666667,0.000000,,94,339.285714
Shared room in apartment,Shared room,4,2020-07-01,100.000000,30,45,37.5,37.500000,2,0.000000,96.500000,,,31,690.000000
Shared room in apartment,Shared room,4,2020-08-01,100.000000,29,90,37.5,44.000000,6,16.666700,92.000000,200.000000,,62,420.000000
Shared room in apartment,Shared room,4,2020-09-01,100.000000,29,180,40,61.125000,8,12.500000,93.600000,33.333300,,121,1147.500000
Shared room in apartment,Shared room,4,2020-10-01,100.000000,27,90,40,43.000000,7,0.000000,93.600000,-12.500000,,92,552.857143
Shared room in apartment,Shared room,4,2020-11-01,100.000000,29,90,40,44.142857,7,0.000000,93.600000,0.000000,,91,540.000000
Shared room in apartment,Shared room,4,2020-12-01,100.000000,29,90,40,44.142857,7,0.000000,93.600000,0.000000,,127,767.142857
Shared room in apartment,Shared room,4,2021-01-01,100.000000,29,90,40,44.142857,7,14.285700,93.800000,0.000000,,180,1187.142857
Shared room in apartment,Shared room,4,2021-02-01,100.000000,29,240,40,68.625000,8,12.500000,93.800000,14.285700,,151,992.500000
Shared room in apartment,Shared room,4,2021-03-01,100.000000,29,240,40,68.625000,8,12.500000,93.800000,0.000000,,144,688.750000
Shared room in apartment,Shared room,4,2021-04-01,100.000000,29,300,40,77.875000,8,12.500000,93.800000,0.000000,,111,585.875000
Shared room in apartment,Shared room,5,2020-08-01,100.000000,21,235,128,128.000000,2,0.000000,91.000000,,,30,3525.000000
Shared room in apartment,Shared room,5,2020-09-01,100.000000,21,235,128,128.000000,2,0.000000,91.000000,0.000000,,60,3840.000000
Shared room in apartment,Shared room,5,2020-10-01,100.000000,21,237,129,129.000000,2,0.000000,91.000000,0.000000,,30,3555.000000
Shared room in apartment,Shared room,5,2020-11-01,100.000000,21,238,129.5,129.500000,2,0.000000,91.000000,0.000000,,30,3570.000000
Shared room in apartment,Shared room,5,2020-12-01,100.000000,21,226,123.5,123.500000,2,0.000000,91.000000,0.000000,,30,3390.000000
Shared room in apartment,Shared room,5,2021-01-01,100.000000,21,221,121,121.000000,2,0.000000,91.000000,0.000000,,30,3315.000000
Shared room in apartment,Shared room,5,2021-02-01,100.000000,21,221,121,121.000000,2,0.000000,91.000000,0.000000,,50,3525.000000
Shared room in apartment,Shared room,5,2021-03-01,100.000000,21,219,120,120.000000,2,0.000000,91.000000,0.000000,,35,3337.500000
Shared room in apartment,Shared room,5,2021-04-01,100.000000,21,223,122,122.000000,2,0.000000,91.000000,0.000000,,30,3345.000000
Shared room in apartment,Shared room,7,2020-08-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,,,60,1275.000000
Shared room in apartment,Shared room,7,2020-09-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,7,2020-10-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,7,2020-11-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,7,2020-12-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,7,2021-01-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,7,2021-02-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,7,2021-03-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,7,2021-04-01,100.000000,35,50,42.5,42.500000,2,0.000000,80.000000,0.000000,,60,1275.000000
Shared room in apartment,Shared room,13,2021-04-01,100.000000,1950,1950,1950,1950.000000,1,0.000000,88.000000,,,0,0.000000
Shared room in bed and breakfast,Shared room,1,2020-08-01,100.000000,16,55,26,30.750000,4,0.000000,90.750000,,,30,412.500000
Shared room in bed and breakfast,Shared room,1,2020-09-01,100.000000,16,55,26,30.750000,4,0.000000,90.750000,0.000000,,35,432.500000
Shared room in bed and breakfast,Shared room,1,2020-10-01,100.000000,16,55,29,32.250000,4,0.000000,90.750000,0.000000,,31,421.250000
Shared room in bed and breakfast,Shared room,1,2020-11-01,100.000000,16,55,29,32.250000,4,0.000000,90.750000,0.000000,,31,421.250000
Shared room in bed and breakfast,Shared room,1,2020-12-01,100.000000,16,55,29,32.250000,4,0.000000,90.750000,0.000000,,36,465.000000
Shared room in bed and breakfast,Shared room,1,2021-01-01,100.000000,16,55,27,31.250000,4,0.000000,90.750000,0.000000,,59,528.500000
Shared room in bed and breakfast,Shared room,1,2021-02-01,100.000000,16,55,24.5,30.000000,4,0.000000,90.750000,0.000000,,60,585.000000
Shared room in bed and breakfast,Shared room,1,2021-03-01,100.000000,16,55,24.5,30.000000,4,0.000000,91.500000,0.000000,,30,412.500000
Shared room in bed and breakfast,Shared room,1,2021-04-01,100.000000,15,55,24,26.800000,5,0.000000,90.250000,25.000000,,30,330.000000
Shared room in bed and breakfast,Shared room,2,2020-08-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,,,29,1131.000000
Shared room in bed and breakfast,Shared room,2,2020-09-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,28,1092.000000
Shared room in bed and breakfast,Shared room,2,2020-10-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,30,1170.000000
Shared room in bed and breakfast,Shared room,2,2020-11-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,26,1014.000000
Shared room in bed and breakfast,Shared room,2,2020-12-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,30,1170.000000
Shared room in bed and breakfast,Shared room,2,2021-01-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,20,780.000000
Shared room in bed and breakfast,Shared room,2,2021-02-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,1,39.000000
Shared room in bed and breakfast,Shared room,2,2021-03-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,1,39.000000
Shared room in bed and breakfast,Shared room,2,2021-04-01,100.000000,39,39,39,39.000000,1,0.000000,97.000000,0.000000,,30,1170.000000
Shared room in bed and breakfast,Shared room,4,2020-08-01,100.000000,32,32,32,32.000000,1,0.000000,76.000000,,,0,0.000000
Shared room in bed and breakfast,Shared room,4,2020-09-01,100.000000,32,32,32,32.000000,1,0.000000,76.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,4,2020-10-01,100.000000,40,40,40,40.000000,1,0.000000,76.000000,0.000000,,1,40.000000
Shared room in bed and breakfast,Shared room,4,2020-11-01,100.000000,40,40,40,40.000000,1,0.000000,76.000000,0.000000,,1,40.000000
Shared room in bed and breakfast,Shared room,4,2020-12-01,100.000000,40,40,40,40.000000,1,0.000000,76.000000,0.000000,,30,1200.000000
Shared room in bed and breakfast,Shared room,4,2021-01-01,100.000000,34,34,34,34.000000,1,0.000000,76.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,4,2021-02-01,100.000000,29,29,29,29.000000,1,0.000000,76.000000,0.000000,,30,870.000000
Shared room in bed and breakfast,Shared room,4,2021-03-01,100.000000,29,29,29,29.000000,1,0.000000,76.000000,0.000000,,30,870.000000
Shared room in bed and breakfast,Shared room,6,2020-07-01,100.000000,18,18,18,18.000000,1,0.000000,74.000000,,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2020-08-01,100.000000,18,18,18,18.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2020-09-01,100.000000,18,18,18,18.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2020-10-01,100.000000,17,17,17,17.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2020-11-01,100.000000,17,17,17,17.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2020-12-01,100.000000,22,22,22,22.000000,1,0.000000,74.000000,0.000000,,4,88.000000
Shared room in bed and breakfast,Shared room,6,2021-01-01,100.000000,22,22,22,22.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2021-02-01,100.000000,22,22,22,22.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2021-03-01,100.000000,22,22,22,22.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,6,2021-04-01,100.000000,22,22,22,22.000000,1,0.000000,74.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,8,2020-08-01,100.000000,29,29,29,29.000000,1,0.000000,80.000000,,,0,0.000000
Shared room in bed and breakfast,Shared room,8,2020-09-01,100.000000,29,29,29,29.000000,1,0.000000,80.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,8,2020-10-01,100.000000,35,35,35,35.000000,1,0.000000,80.000000,0.000000,,1,35.000000
Shared room in bed and breakfast,Shared room,8,2020-11-01,100.000000,35,35,35,35.000000,1,0.000000,80.000000,0.000000,,1,35.000000
Shared room in bed and breakfast,Shared room,8,2020-12-01,100.000000,32,32,32,32.000000,1,0.000000,80.000000,0.000000,,4,128.000000
Shared room in bed and breakfast,Shared room,8,2021-01-01,100.000000,32,32,32,32.000000,1,0.000000,80.000000,0.000000,,29,928.000000
Shared room in bed and breakfast,Shared room,8,2021-02-01,100.000000,26,26,26,26.000000,1,0.000000,80.000000,0.000000,,0,0.000000
Shared room in bed and breakfast,Shared room,8,2021-03-01,100.000000,26,26,26,26.000000,1,0.000000,80.000000,0.000000,,2,52.000000
Shared room in bed and breakfast,Shared room,10,2020-08-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2020-09-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2020-10-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2020-11-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2020-12-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2021-01-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2021-02-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2021-03-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,10,2021-04-01,100.000000,65,65,65,65.000000,1,0.000000,100.000000,0.000000,,1,65.000000
Shared room in bed and breakfast,Shared room,12,2020-08-01,100.000000,27,27,27,27.000000,1,0.000000,92.000000,,,30,810.000000
Shared room in bed and breakfast,Shared room,12,2020-09-01,100.000000,38,38,38,38.000000,1,0.000000,92.000000,0.000000,,30,1140.000000
Shared room in boat,Shared room,2,2020-07-01,100.000000,250,250,250,250.000000,1,0.000000,,,,30,7500.000000
Shared room in boat,Shared room,2,2020-09-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in boat,Shared room,2,2020-10-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in boat,Shared room,2,2020-11-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in boat,Shared room,2,2020-12-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in boat,Shared room,2,2021-01-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in boat,Shared room,2,2021-02-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in boat,Shared room,2,2021-03-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in boat,Shared room,2,2021-04-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Shared room in cave,Shared room,1,2020-11-01,100.000000,250,250,250,250.000000,1,0.000000,,,,1,250.000000
Shared room in cave,Shared room,1,2020-12-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,1,250.000000
Shared room in cave,Shared room,1,2021-01-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,1,250.000000
Shared room in cave,Shared room,1,2021-02-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,1,250.000000
Shared room in cave,Shared room,1,2021-03-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,1,250.000000
Shared room in cave,Shared room,1,2021-04-01,100.000000,250,250,250,250.000000,0,,,0.000000,,1,250.000000
Shared room in condominium,Shared room,1,2020-07-01,100.000000,26,100,51.5,51.800000,5,0.000000,92.666667,,,94,633.800000
Shared room in condominium,Shared room,1,2020-08-01,100.000000,30,100,56,55.400000,5,0.000000,100.000000,0.000000,,71,603.800000
Shared room in condominium,Shared room,1,2020-09-01,100.000000,26,100,37.5,46.625000,8,0.000000,92.666667,60.000000,,161,737.375000
Shared room in condominium,Shared room,1,2020-10-01,100.000000,26,100,37.5,46.625000,8,0.000000,92.666667,0.000000,,161,737.375000
Shared room in condominium,Shared room,1,2020-11-01,100.000000,26,100,37.5,46.625000,8,0.000000,92.666667,0.000000,,161,737.375000
Shared room in condominium,Shared room,1,2020-12-01,100.000000,26,100,37.5,46.625000,8,0.000000,92.666667,0.000000,,161,737.375000
Shared room in condominium,Shared room,1,2021-01-01,100.000000,26,100,37.5,46.625000,8,0.000000,92.666667,0.000000,,161,737.375000
Shared room in condominium,Shared room,1,2021-02-01,100.000000,26,100,37.5,46.625000,8,0.000000,92.666667,0.000000,,161,737.375000
Shared room in condominium,Shared room,1,2021-03-01,100.000000,26,100,37.5,46.625000,8,0.000000,92.666667,0.000000,,161,737.375000
Shared room in condominium,Shared room,1,2021-04-01,100.000000,26,63,37.5,39.000000,7,0.000000,89.000000,-12.500000,,160,828.428571
Shared room in condominium,Shared room,2,2020-07-01,100.000000,30,50,47.5,41.666667,3,0.000000,64.333333,,,31,515.000000
Shared room in condominium,Shared room,2,2020-08-01,100.000000,26,88,47.5,48.916667,11,0.000000,82.875000,300.000000,,219,877.250000
Shared room in condominium,Shared room,2,2020-09-01,100.000000,26,88,47.5,48.916667,11,0.000000,82.875000,0.000000,,219,877.250000
Shared room in condominium,Shared room,2,2020-10-01,100.000000,26,88,47.5,49.000000,11,0.000000,82.875000,0.000000,,219,879.750000
Shared room in condominium,Shared room,2,2020-11-01,100.000000,26,88,47.5,49.083333,11,0.000000,82.875000,0.000000,,219,882.250000
Shared room in condominium,Shared room,2,2020-12-01,100.000000,26,88,47.5,49.000000,11,0.000000,82.875000,0.000000,,255,989.416667
Shared room in condominium,Shared room,2,2021-01-01,100.000000,26,88,47.5,48.916667,11,0.000000,82.875000,0.000000,,271,1104.833333
Shared room in condominium,Shared room,2,2021-02-01,100.000000,26,88,47.5,48.500000,11,0.000000,80.428571,0.000000,,219,792.250000
Shared room in condominium,Shared room,2,2021-03-01,100.000000,26,88,47.5,48.416667,11,0.000000,80.428571,0.000000,,190,717.250000
Shared room in condominium,Shared room,2,2021-04-01,100.000000,26,88,47.5,48.500000,11,0.000000,79.000000,0.000000,,217,917.750000
Shared room in condominium,Shared room,3,2020-07-01,100.000000,31,31,31,31.000000,1,0.000000,,,,30,930.000000
Shared room in condominium,Shared room,3,2020-08-01,100.000000,25,100,62.5,62.500000,2,0.000000,,100.000000,,60,1875.000000
Shared room in condominium,Shared room,3,2020-09-01,100.000000,25,100,66,52.333333,3,0.000000,,50.000000,,90,1570.000000
Shared room in condominium,Shared room,3,2020-10-01,100.000000,25,100,66,52.333333,3,0.000000,,0.000000,,90,1570.000000
Shared room in condominium,Shared room,3,2020-11-01,100.000000,25,100,66,52.333333,3,0.000000,,0.000000,,90,1570.000000
Shared room in condominium,Shared room,3,2020-12-01,100.000000,30,100,65,65.000000,2,0.000000,,-33.333300,,60,1950.000000
Shared room in condominium,Shared room,3,2021-01-01,100.000000,28,100,64,64.000000,2,0.000000,,0.000000,,60,1920.000000
Shared room in condominium,Shared room,3,2021-02-01,100.000000,29,100,64.5,64.500000,2,0.000000,,0.000000,,60,1935.000000
Shared room in condominium,Shared room,3,2021-03-01,100.000000,28,100,64,64.000000,2,0.000000,,0.000000,,60,1920.000000
Shared room in condominium,Shared room,3,2021-04-01,100.000000,29,100,64.5,64.500000,2,0.000000,,0.000000,,60,1935.000000
Shared room in condominium,Shared room,4,2020-07-01,100.000000,130,130,130,130.000000,1,0.000000,,,,0,0.000000
Shared room in condominium,Shared room,4,2020-08-01,100.000000,130,130,130,130.000000,1,0.000000,,0.000000,,0,0.000000
Shared room in condominium,Shared room,4,2020-09-01,100.000000,130,130,130,130.000000,1,0.000000,,0.000000,,0,0.000000
Shared room in condominium,Shared room,4,2020-10-01,100.000000,130,130,130,130.000000,1,0.000000,,0.000000,,0,0.000000
Shared room in condominium,Shared room,4,2020-11-01,100.000000,130,130,130,130.000000,1,0.000000,,0.000000,,0,0.000000
Shared room in cottage,Shared room,16,2020-08-01,100.000000,600,600,600,600.000000,1,0.000000,,,,30,18000.000000
Shared room in cottage,Shared room,16,2020-09-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in cottage,Shared room,16,2020-10-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in cottage,Shared room,16,2020-11-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in cottage,Shared room,16,2020-12-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in cottage,Shared room,16,2021-01-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in cottage,Shared room,16,2021-02-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in cottage,Shared room,16,2021-03-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in cottage,Shared room,16,2021-04-01,100.000000,600,600,600,600.000000,1,0.000000,,0.000000,,30,18000.000000
Shared room in earth house,Shared room,1,2020-08-01,100.000000,107,107,107,107.000000,1,100.000000,96.000000,,,1,107.000000
Shared room in earth house,Shared room,1,2020-09-01,100.000000,107,107,107,107.000000,1,100.000000,96.000000,0.000000,,1,107.000000
Shared room in earth house,Shared room,1,2020-10-01,100.000000,107,107,107,107.000000,1,100.000000,96.000000,0.000000,,1,107.000000
Shared room in earth house,Shared room,1,2020-11-01,100.000000,107,107,107,107.000000,1,100.000000,96.000000,0.000000,,1,107.000000
Shared room in earth house,Shared room,1,2020-12-01,100.000000,107,107,107,107.000000,1,100.000000,96.000000,0.000000,,1,107.000000
